first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost
Ezgjan,Alioski,2,3,2456,35,423.0,477.8,281.0,118.5,10,0,7,44
Patrick,Bamford,17,11,3052,50,371.0,867.2,1512.0,274.6,10,0,3,66
Jack,Harrison,8,10,2846,45,821.7,759.2,666.0,225.2,11,0,2,56
Kalvin,Phillips,1,2,2428,34,539.3,535.4,82.0,115.8,9,0,10,49
Hélder Wander,Sousa de Azevedo e Costa,3,4,1150,23,134.3,224.2,289.0,64.7,3,0,0,50
Tyler,Roberts,1,2,1330,19,239.0,189.4,296.0,72.5,4,0,3,46
Jay-Roy,Grot,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Kamil,Miazek,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Ian Carlo,Poveda-Ocampo,0,0,344,5,71.5,55.0,91.0,21.8,0,0,0,42
Jamie,Shackleton,0,0,454,11,45.7,52.0,18.0,11.4,1,0,0,48
Pascal,Struijk,1,0,2072,32,66.3,513.0,222.0,80.1,7,0,3,40
Jordan,Stevens,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Illan,Meslier,0,0,3150,52,10.0,1026.0,0.0,103.7,11,0,0,48
Leif,Davis,0,0,31,0,0.6,2.8,0.0,0.3,0,0,0,38
Oliver,Casey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,38
Robin,Koch,0,0,1130,21,52.2,230.2,131.0,41.4,4,0,1,43
Rodrigo,Moreno,7,4,1279,21,409.7,398.4,617.0,142.4,3,0,3,57
Elia,Caprile,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Mateusz,Bogusz,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Diego,Llorente,1,0,1203,12,51.0,293.0,115.0,46.0,4,0,1,44
Raphael,Dias Belloli,6,10,2358,34,889.3,719.6,902.0,251.3,9,0,3,56
Jack,Jenkins,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Niall,Huggins,0,0,37,0,0.9,2.6,2.0,0.6,0,0,0,45
Charlie,Cresswell,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Joe,Gelhardt,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Gaetano,Berardi,0,0,113,0,0.9,17.2,18.0,3.6,1,0,0,40
Sam,Greenwood,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Crysencio,Summerville,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Cody,Drameh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
James,Milner,0,2,1056,10,242.0,200.0,108.0,55.2,4,0,3,53
Konstantinos,Tsimikas,0,0,6,0,0.1,0.0,0.0,0.0,0,0,0,49
Georginio,Wijnaldum,2,1,2938,39,387.0,358.2,307.0,105.1,10,0,1,53
Jordan,Henderson,1,2,1704,23,262.3,358.0,108.0,72.9,4,0,0,54
Adrián,San Miguel del Castillo,0,0,270,9,0.0,59.6,0.0,5.9,1,0,0,42
Joel,Matip,1,2,690,5,42.4,179.0,84.0,30.6,3,0,2,54
Xherdan,Shaqiri,0,2,548,7,294.2,95.2,86.0,47.6,2,0,2,64
Alex,Oxlade-Chamberlain,1,1,243,6,32.9,70.8,68.0,17.1,0,0,0,63
Roberto,Firmino,9,8,2837,39,643.2,729.4,1415.0,278.8,10,0,2,91
Virgil,van Dijk,1,0,370,11,4.8,82.4,66.0,15.3,1,0,1,62
Sadio,Mané,11,11,2808,28,809.7,808.8,1535.0,315.5,12,0,3,118
Alisson,Ramses Becker,1,0,2970,32,0.1,776.4,17.0,79.4,10,0,1,60
Fabio Henrique,Tavares,0,2,2566,29,106.8,460.4,75.0,64.6,11,0,6,54
Mohamed,Salah,22,6,3077,41,825.7,1056.0,1980.0,385.8,11,0,0,129
Andrew,Robertson,1,8,3384,42,1129.3,754.4,359.0,224.5,12,0,2,73
Divock,Origi,0,0,180,0,33.2,17.8,60.0,11.1,1,0,0,51
Harry,Wilson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,51
Trent,Alexander-Arnold,2,8,3029,40,1238.8,789.6,529.0,255.7,10,0,2,78
Joseph,Gomez,0,0,589,14,18.1,106.8,0.0,12.5,0,0,0,52
Naby,Keita,0,0,517,8,100.5,70.6,119.0,29.0,2,0,1,52
Curtis,Jones,1,2,1169,14,233.4,224.6,289.0,74.8,5,0,2,44
Neco,Williams,0,0,247,1,47.8,42.0,34.0,12.2,1,0,1,38
Harvey,Elliott,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Diogo,Jota,9,0,1106,15,188.3,387.4,680.0,125.7,4,0,2,69
Thiago,Alcántara do Nascimento,1,0,1851,18,460.3,378.8,178.0,101.9,8,0,4,55
Caoimhin,Kelleher,0,0,180,1,0.0,57.8,0.0,5.8,1,0,0,45
Nathaniel,Phillips,1,1,1455,11,90.6,376.4,132.0,60.1,7,0,2,42
Rhys,Williams,0,0,659,6,29.8,111.6,62.0,20.4,3,0,0,40
Leighton,Clarkson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jake,Cain,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Ozan,Kabak,0,0,801,9,17.2,131.0,19.0,16.7,3,0,3,50
Ben,Davies,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Liam,Hughes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Jakub,Ojrzynski,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Ben,Woodburn,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Billy,Koumetio,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Fernando,Luiz Rosa,0,2,1182,10,220.8,248.6,106.0,57.6,7,0,6,54
Claudio,Bravo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Sergio,Agüero,4,1,554,4,102.2,200.6,326.0,62.2,4,0,0,103
Nicolás,Otamendi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Kyle,Walker,1,1,1944,20,200.9,332.2,88.0,62.1,9,0,1,61
Ilkay,Gündogan,13,4,2025,16,688.4,754.6,712.0,215.7,12,0,1,55
Kevin,De Bruyne,6,12,1995,17,1170.1,760.8,914.0,284.7,12,0,1,118
John,Stones,4,0,1933,12,79.8,520.0,192.0,79.0,14,1,0,51
Benjamin,Mendy,2,1,951,10,117.1,179.8,89.0,38.4,5,0,2,59
Riyad,Mahrez,9,8,1945,22,693.6,606.0,893.0,219.1,11,0,0,81
Raheem,Sterling,10,9,2534,23,584.1,663.4,1366.0,260.3,14,0,4,109
João Pedro Cavaco,Cancelo,2,4,2298,21,673.0,569.8,394.0,163.7,14,1,5,58
Ederson,Santana de Moraes,0,1,3240,28,10.0,586.0,0.0,59.6,19,0,3,61
Nathan,Aké,1,0,797,13,46.9,156.0,44.0,24.7,3,0,4,54
Aymeric,Laporte,0,0,1343,10,78.0,233.4,85.0,39.6,7,0,1,60
Bernardo Mota,Veiga de Carvalho e Silva,2,7,2063,18,476.2,399.6,463.0,134.1,11,0,5,74
Gabriel Fernando,de Jesus,9,5,2056,17,467.5,501.0,931.0,190.0,11,0,2,91
Oleksandr,Zinchenko,0,0,1473,14,295.7,272.0,134.0,70.3,8,0,0,55
Phil,Foden,9,8,1607,16,545.8,580.8,734.0,186.0,6,0,0,61
Tommy,Doyle,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Rodrigo,Hernandez,2,2,2747,27,546.3,640.6,335.0,152.4,13,0,6,53
Ferran,Torres,7,4,1297,13,276.4,352.2,543.0,117.0,7,0,1,70
Eric,Garcia,0,0,380,12,26.4,67.6,5.0,9.8,0,0,0,47
Adrián,Bernabé,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Zack,Steffen,0,0,90,1,0.0,9.6,0.0,1.0,0,0,0,44
Liam,Delap,0,0,39,4,0.3,0.0,4.0,0.2,0,0,0,42
Cole,Palmer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Rúben Santos,Gato Alves Dias,1,1,2843,21,91.0,651.6,218.0,96.3,17,0,4,59
James,Trafford,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Scott,Carson,0,0,90,3,0.0,37.4,0.0,3.7,0,0,0,39
Felix,Nmecha,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Luke,Mbete,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Taylor,Harwood-Bellis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Claudio,Gomes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Sergio,Romero,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Juan,Mata,1,3,507,6,132.8,108.4,86.0,32.7,1,0,0,58
David,de Gea,0,0,2295,32,0.0,464.2,0.0,46.4,9,0,0,53
Chris,Smalling,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Odion,Ighalo,0,0,9,1,0.1,0.0,2.0,0.2,0,0,0,61
Marcos,Rojo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Nemanja,Matic,0,1,1101,18,149.0,218.4,80.0,44.7,4,0,2,47
Paul,Pogba,3,6,1892,26,376.0,451.4,401.0,122.5,5,0,3,76
Phil,Jones,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Harry,Maguire,2,2,3047,36,133.6,701.4,428.0,126.3,13,0,11,55
Frederico,Rodrigues de Paula Santos,1,0,2389,25,395.6,482.6,200.0,108.0,12,0,5,53
Luke,Shaw,1,5,2653,33,1085.9,596.0,243.0,192.8,10,0,8,55
Bruno Miguel,Borges Fernandes,18,14,3101,36,1414.9,1292.6,1253.0,396.2,13,0,6,113
Anthony,Martial,4,7,1477,23,265.4,297.6,709.0,126.8,4,1,0,86
Andreas,Pereira,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Dean,Henderson,0,0,1125,12,0.0,275.4,0.0,27.5,4,0,3,52
Marcus,Rashford,11,11,2917,39,682.1,793.2,1127.0,260.3,12,0,4,96
Axel,Tuanzebe,0,0,402,8,6.0,95.0,0.0,10.0,0,0,2,41
Victor,Lindelöf,1,1,2585,30,102.6,503.0,56.0,66.4,10,0,0,48
Scott,McTominay,4,2,2124,25,270.5,523.2,314.0,110.9,9,0,3,49
Eric,Bailly,0,0,915,17,8.3,175.6,26.0,21.1,3,0,3,48
Daniel,James,3,1,907,7,145.7,186.0,285.0,61.5,4,0,3,62
Timothy,Fosu-Mensah,0,0,80,2,30.5,17.8,16.0,6.4,0,0,1,43
Aaron,Wan-Bissaka,2,5,3060,36,498.2,785.4,159.0,144.1,13,0,3,58
José Diogo,Dalot Teixeira,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Mason,Greenwood,7,2,1813,23,278.7,370.8,881.0,152.7,7,0,2,73
Tahith,Chong,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
James,Garner,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Brandon,Williams,0,0,187,3,19.4,26.6,19.0,6.5,0,0,0,42
Teden,Mengi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Donny,van de Beek,1,2,511,12,58.4,117.0,70.0,24.5,0,0,1,66
Alex Nicolao,Telles,0,2,689,11,200.7,168.6,33.0,40.1,1,0,0,53
Edinson,Cavani,10,4,1364,18,203.3,443.4,513.0,115.0,4,0,4,80
Facundo,Pellistri,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,52
Lee,Grant,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Amad,Diallo,0,1,165,3,31.2,38.0,9.0,7.8,0,0,0,54
Shola,Shoretire,0,0,9,0,1.1,0.2,0.0,0.1,0,0,0,44
Nathan,Bishop,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Anthony,Elanga,1,0,155,2,19.7,51.6,29.0,10.0,0,0,0,45
Hannibal,Mejbri,0,0,8,0,0.0,1.2,0.0,0.1,0,0,0,45
William,Fish,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,40
Joseph,Willock,8,0,1210,18,137.2,436.6,401.0,97.3,4,0,1,49
Andy,Carroll,1,1,380,8,37.1,64.0,187.0,27.7,1,0,1,51
Jonjo,Shelvey,1,3,2616,46,522.1,474.2,299.0,129.6,6,0,7,53
Matt,Ritchie,0,5,1347,22,411.9,225.8,101.0,73.8,3,0,2,49
Federico,Fernández,0,0,2080,38,91.3,522.0,64.0,67.5,5,0,4,47
Ciaran,Clark,1,0,1890,35,29.8,402.6,105.0,53.9,3,0,3,45
Karl,Darlow,0,0,2250,43,0.0,682.4,0.0,68.3,4,0,3,49
Martin,Dubravka,0,0,1170,19,0.0,346.8,0.0,34.6,3,0,0,48
Florian,Lejeune,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Jamaal,Lascelles,2,0,1625,32,38.1,345.2,161.0,54.7,2,0,4,42
Dwight,Gayle,1,1,501,9,89.4,79.6,263.0,42.4,0,0,0,59
Christian,Atsu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,52
Paul,Dummett,1,0,1254,20,68.1,274.4,45.0,38.8,3,0,2,44
Javier,Manquillo,0,0,822,15,93.5,109.8,18.0,22.2,3,0,1,42
Emil,Krafth,1,1,1286,27,87.7,240.4,88.0,41.6,5,0,4,42
Fabian,Schär,1,0,1255,21,9.0,251.0,116.0,37.6,2,1,4,48
DeAndre,Yedlin,0,0,435,6,41.8,58.6,20.0,12.0,1,0,0,43
Isaac,Hayden,0,0,1942,33,117.7,278.0,155.0,55.3,4,0,8,46
Rolando,Aarons,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Allan,Saint-Maximin,3,5,1554,26,394.2,376.0,418.0,118.9,7,0,0,52
Miguel,Almirón,4,2,2426,48,447.3,452.6,425.0,132.6,5,0,3,56
Joelinton Cássio,Apolinário de Lira,4,2,1979,36,250.1,357.0,612.0,122.2,3,0,3,57
Yoshinori,Muto,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Kelland,Watts,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Sean,Longstaff,0,1,1405,26,182.8,179.2,148.0,50.8,2,0,2,46
Jeff,Hendrick,2,1,1418,24,99.0,211.4,95.0,40.3,3,1,1,45
Matthew,Longstaff,0,0,376,8,35.6,32.6,2.0,7.0,1,0,0,48
Mark,Gillespie,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Jacob,Murphy,2,3,1617,33,280.8,363.4,289.0,93.2,3,0,3,49
Callum,Wilson,12,6,2081,37,230.4,557.4,761.0,154.7,5,0,2,65
Ryan,Fraser,0,4,922,18,395.0,142.8,165.0,70.1,4,1,0,56
Jamal,Lewis,0,1,1833,37,224.8,272.6,47.0,54.2,3,0,4,40
Elliot,Anderson,0,0,3,0,0.3,0.0,2.0,0.2,0,0,0,45
Daniel,Langley,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Rhian,Brewster,0,0,1113,16,157.2,66.8,255.0,47.3,2,0,1,42
Billy,Sharp,3,0,725,15,68.1,121.2,162.0,34.9,0,0,1,55
David,McGoldrick,8,1,2391,37,320.2,464.4,860.0,164.6,9,0,7,52
Chris,Basham,0,1,2576,51,202.3,513.6,160.0,87.6,2,0,5,46
John,Fleck,0,3,2573,47,530.8,351.0,154.0,103.7,5,0,4,56
Enda,Stevens,0,1,2700,54,294.5,443.4,198.0,93.6,4,0,6,50
Simon,Moore,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Oliver,Norwood,0,0,2214,43,516.0,415.8,57.0,99.1,5,0,6,45
Wes,Foderingham,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
George,Baldock,0,2,2787,51,310.7,351.4,234.0,89.7,4,0,7,49
Jack,Robinson,0,2,875,11,27.7,148.2,46.0,22.2,2,0,3,42
John,Egan,0,1,2628,48,50.9,544.6,150.0,74.5,4,1,7,47
Jack,O'Connell,0,0,180,3,2.5,40.2,0.0,4.3,0,0,0,47
John,Lundstram,0,2,2027,41,346.9,245.4,206.0,79.3,3,1,8,48
Ben,Osborn,1,0,1599,29,325.6,263.4,171.0,76.3,4,0,1,47
Oliver,McBurnie,1,2,1316,27,207.8,182.6,444.0,83.1,0,0,2,56
Lys,Mousset,0,0,287,10,35.0,14.2,53.0,9.7,0,0,0,58
Sander,Berge,1,1,1119,23,181.7,178.0,138.0,49.8,0,0,4,49
Oliver,Burke,1,2,1260,21,191.8,113.8,364.0,65.9,1,0,2,41
Luke,Freeman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50
Aaron,Ramsdale,0,0,3420,63,20.0,1023.0,4.0,104.7,5,0,1,46
Ethan,Ampadu,0,0,2087,41,189.6,458.0,51.0,70.1,2,0,3,43
Jayden,Bogle,2,0,1107,20,72.7,217.6,278.0,57.0,2,0,2,43
Max,Lowe,0,0,549,10,39.8,99.2,45.0,18.4,0,0,1,42
Phil,Jagielka,0,0,524,12,1.9,70.6,2.0,7.5,0,1,1,39
Michael,Verrips,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Kean,Bryan,1,0,1003,17,57.5,220.4,49.0,32.7,2,0,1,39
Antwoine,Hackford,0,0,10,0,0.1,0.0,18.0,1.8,0,0,0,44
Kyron,Gordon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Iliman,Ndiaye,0,0,11,1,0.3,2.2,0.0,0.3,0,0,0,45
Zak,Brunt,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Frankie,Maguire,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Daniel,Jebbison,1,0,283,2,15.1,52.4,66.0,13.1,2,0,0,45
Harry,Boyes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Femi,Seriki,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,45
William,Osula,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Theo,Walcott,3,4,1629,28,248.0,269.8,366.0,88.0,5,0,0,58
Takumi,Minamino,3,0,999,18,92.3,168.2,281.0,54.0,2,0,1,60
Shane,Long,0,0,201,6,6.4,9.8,19.0,3.4,1,0,0,51
Ryan,Bertrand,0,2,2598,51,271.8,306.8,135.0,71.4,8,0,5,50
Alex,McCarthy,0,0,2700,57,0.0,741.2,0.0,74.0,7,0,2,44
Oriol,Romeu Vidal,1,1,1762,25,229.1,349.2,98.0,67.6,6,0,6,45
Nathan,Redmond,2,3,1727,39,400.4,297.0,477.0,117.1,1,0,1,64
Danny,Ings,12,4,2172,40,300.7,634.6,866.0,178.4,6,0,1,84
Jack,Stephens,0,0,1537,39,85.6,351.0,104.0,54.2,4,0,2,46
Stuart,Armstrong,4,7,2764,56,496.7,541.2,457.0,149.4,8,0,3,55
Jannik,Vestergaard,3,1,2574,47,102.1,671.8,294.0,106.7,6,1,3,47
James,Ward-Prowse,8,7,3420,68,971.2,940.0,355.0,226.5,9,0,5,59
Angus,Gunn,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Sofiane,Boufal,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54
Josh,Sims,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Kyle,Walker-Peters,0,3,2646,41,262.2,497.6,316.0,107.5,9,0,4,47
Jan,Bednarek,1,1,3100,62,75.0,692.0,164.0,93.1,9,1,5,47
Che,Adams,9,7,2662,51,488.6,581.8,964.0,203.4,7,0,1,57
Yan,Valery,0,0,101,4,22.1,26.0,12.0,6.0,0,0,0,47
William,Smallbone,0,0,171,5,7.4,16.8,9.0,3.3,0,0,0,43
Jake,Vokins,0,0,66,2,14.8,1.8,0.0,1.7,0,0,0,39
Michael,Obafemi,0,0,57,2,10.8,5.6,4.0,2.0,0,0,0,46
Moussa,Djenepo,1,2,1229,27,97.7,178.0,170.0,44.1,3,0,5,54
Mohammed,Salisu,0,0,841,19,29.9,188.2,34.0,25.4,0,0,1,43
Fraser,Forster,0,0,720,11,0.0,191.0,0.0,19.1,2,0,0,40
Nathan,Tella,1,2,735,11,86.0,94.6,203.0,38.2,2,0,2,43
Ibrahima,Diallo,0,0,1010,22,143.2,120.4,66.0,32.9,3,0,3,45
Daniel,N'Lundulu,0,0,102,1,12.2,3.2,16.0,3.1,0,0,0,45
Kayne,Ramsay,0,0,90,9,0.0,13.2,0.0,1.3,0,0,1,40
Kgaogelo,Chauke,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Harry,Lewis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Will,Ferry,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Allan,Tchaptchet,0,0,12,3,0.0,0.0,0.0,0.0,0,0,0,40
Caleb,Watts,0,0,36,0,4.4,5.4,0.0,0.9,0,0,1,45
Alexandre,Jankewitz,0,0,2,9,0.3,4.4,0.0,0.5,0,1,0,45
Ryan,Finnigan,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Hugo,Lloris,0,0,3420,45,0.0,868.0,0.0,86.7,12,0,0,56
Danny,Rose,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Moussa,Sissoko,0,0,1576,22,94.5,182.2,69.0,34.6,5,0,3,47
Toby,Alderweireld,1,0,2240,25,106.5,559.8,178.0,84.6,10,0,2,54
Erik,Lamela,1,1,700,17,137.1,115.2,236.0,48.4,1,1,4,57
Harry,Kane,23,14,3083,39,659.1,1318.2,1585.0,355.9,12,0,1,119
Serge,Aurier,2,3,1605,22,267.6,412.2,194.0,87.4,6,0,0,52
Heung-Min,Son,17,11,3119,36,1049.9,1052.2,1046.0,315.2,13,0,0,96
Eric,Dier,0,0,2520,34,82.2,577.0,114.0,77.4,8,0,3,46
Lucas,Rodrigues Moura da Silva,3,5,1397,18,258.4,322.4,298.0,87.7,4,0,1,64
Paulo,Gazzaniga,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Bamidele,Alli,0,2,613,9,132.1,103.4,165.0,39.9,3,0,0,74
Ben,Davies,0,2,1340,16,136.8,232.8,65.0,43.4,4,0,1,45
Pierre-Emile,Højbjerg,2,4,3420,45,308.7,728.8,146.0,118.4,12,0,9,49
Harry,Winks,0,0,856,16,77.6,128.2,24.0,22.8,1,0,5,51
Davinson,Sánchez,0,0,1486,22,20.0,319.2,114.0,45.5,4,0,1,52
Ryan,Sessegnon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Steven,Bergwijn,1,4,1202,15,190.9,161.4,180.0,52.8,5,0,3,70
Gedson,Carvalho Fernandes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Japhet,Tanganga,0,0,487,8,29.5,68.8,40.0,13.8,2,0,2,49
Giovani,Lo Celso,1,1,939,10,222.8,169.2,155.0,54.3,5,0,5,69
Oliver,Skipp,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Tanguy,Ndombele,3,3,2086,24,270.8,408.0,281.0,96.2,12,0,3,59
Juan,Foyth,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Matt,Doherty,0,2,1238,15,182.4,257.2,79.0,52.0,4,1,2,56
Joe,Hart,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Cameron,Carter-Vickers,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Sergio,Reguilón,0,6,2244,31,309.4,361.2,253.0,92.5,8,0,5,55
Gareth,Bale,11,3,912,12,306.5,550.8,507.0,136.4,5,0,1,92
Carlos Vinicius,Alves Morais,1,0,305,2,26.9,52.6,142.0,22.0,1,0,2,69
Joe,Rodon,0,0,732,12,3.6,166.2,6.0,17.7,2,0,0,49
Alfie,Devine,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Dane,Scarlett,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,45
Nile,John,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Ainsley,Maitland-Niles,0,2,1714,23,128.9,218.2,142.0,48.8,6,0,2,46
David,Button,0,0,90,2,0.0,23.4,0.0,2.3,0,0,0,39
Callum,Robinson,5,3,1552,42,251.3,259.0,365.0,86.6,3,0,0,52
Kieran,Gibbs,0,0,810,25,65.1,132.0,10.0,20.8,0,1,1,43
Hal,Robson-Kanu,2,0,544,12,66.7,101.4,149.0,31.5,0,0,2,52
Jake,Livermore,0,0,1241,35,72.7,136.8,53.0,25.9,1,1,2,47
Kamil,Grosicki,0,1,147,5,35.2,22.4,15.0,7.2,0,0,0,52
Matt,Phillips,2,1,1815,42,388.2,290.0,319.0,99.9,3,0,1,51
Kyle,Bartley,3,1,2583,53,82.3,675.4,252.0,101.0,5,0,4,44
Romaine,Sawyers,0,0,1486,42,102.4,152.4,13.0,26.7,1,0,2,46
Ahmed El-Sayed,Hegazy,0,0,90,0,0.3,19.6,0.0,2.0,1,0,0,41
Charlie,Austin,0,0,135,5,3.9,20.0,26.0,5.0,0,0,0,51
Kenneth,Zohore,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Sam,Johnstone,0,1,3330,74,10.0,1213.6,0.0,122.4,6,0,1,46
Conor,Townsend,0,2,2234,36,343.8,440.2,154.0,93.7,6,0,0,44
Oluwasemilogo Adesewo Ibidapo,Ajayi,2,1,2779,71,88.3,574.8,202.0,86.4,1,1,3,48
Jonathan,Leko,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Kyle,Edwards,0,0,114,3,12.8,13.0,39.0,6.4,0,0,0,46
Darnell,Furlong,1,3,2931,63,275.0,474.4,276.0,102.7,6,0,5,45
Sam,Field,0,0,61,2,0.5,20.0,0.0,2.0,0,0,0,48
Dara,O'Shea,0,0,2099,51,71.2,439.8,44.0,55.8,3,0,3,42
Rekeem,Harper,0,0,30,2,2.3,6.0,7.0,1.6,0,0,0,43
Robert,Snodgrass,0,0,528,14,56.0,76.4,75.0,20.7,0,0,2,56
Grady,Diangana,1,0,1230,33,102.3,169.4,162.0,43.4,1,0,0,50
Matheus,Pereira,11,7,2574,58,873.6,744.0,661.0,227.9,6,1,2,54
Cedric,Kipre,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Branislav,Ivanovic,0,0,764,19,12.7,117.8,61.0,19.1,2,0,2,44
Conor,Gallagher,2,2,2530,48,320.1,437.2,276.0,103.2,5,0,11,55
Filip,Krovinovic,0,0,541,11,103.6,74.4,50.0,22.8,1,0,0,49
Karlan,Grant,1,0,1120,26,63.8,93.0,259.0,41.2,3,0,1,56
Lee,Peltier,0,0,228,8,20.3,45.6,0.0,6.7,0,0,1,39
Cheikh,Diaby,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Andy,Lonergan,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Mbaye,Diagne,3,5,1188,17,130.8,180.0,346.0,65.2,4,0,2,60
Okay,Yokuslu,0,1,1316,20,88.6,200.0,91.0,38.0,4,0,4,45
Caleb,Taylor,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Taylor,Gardner-Hickman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Toby,King,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Tim,Iroegbunam,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jesse,Lingard,9,5,1423,19,288.2,487.0,530.0,130.4,4,0,3,66
Mark,Noble,0,0,701,15,88.6,80.4,7.0,17.6,0,0,1,45
David,Martin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Darren,Randolph,0,0,270,3,0.0,46.2,0.0,4.7,1,0,0,43
Lukasz,Fabianski,0,0,3150,44,0.0,745.2,0.0,74.4,10,0,2,50
