first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost
Teden,Mengi,1,0,2467,59,83.0,579.6,95.0,76.0,1,0,3,39
Ryan,Giles,0,0,498,14,108.7,83.2,38.0,23.1,0,0,0,42
Tom,Lockyer,1,1,1169,23,39.2,286.2,80.0,40.6,0,0,4,42
Pelly Ruddock,Mpanzu,0,0,1085,29,102.3,108.8,70.0,28.0,1,0,1,46
Tahith,Chong,4,2,1972,51,206.3,303.6,310.0,81.6,0,0,4,44
Issa,Kaboré,0,3,1727,39,253.0,326.6,62.0,64.0,0,0,7,40
Thomas,Kaminski,0,0,3405,85,10.0,1116.6,0.0,112.2,2,0,3,45
Ross,Barkley,5,5,2616,66,622.8,687.4,379.0,168.7,2,0,6,45
Jacob,Brown,2,1,1013,26,116.4,162.6,249.0,52.0,1,0,4,49
Aidan,Francis-Clarke,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Tim,Krul,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Joseph,Johnson,0,0,75,5,0.9,1.0,0.0,0.2,0,0,1,40
Andros,Townsend,1,4,1197,27,293.6,221.4,148.0,65.9,3,0,1,50
Jayden,Luker,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Zack,Nelson,0,0,4,1,0.1,2.0,0.0,0.2,0,0,0,45
Daiki,Hashioka,0,0,592,21,51.9,101.4,8.0,16.2,0,0,0,40
Axel,Piesold,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Dominic,Dos Santos Martins,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Christian,Chigozie,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Taylan,Harris,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Manuel,Akanji,2,0,2512,23,298.7,536.4,137.0,97.4,11,1,2,50
Nathan,Aké,2,3,2039,20,197.7,447.2,249.0,89.7,6,0,0,50
Julián,Álvarez,11,11,2644,24,1005.2,737.0,992.0,273.3,12,0,2,64
Bernardo,Veiga de Carvalho e Silva,6,9,2576,26,959.5,747.4,570.0,228.0,10,0,8,62
Oscar,Bobb,1,2,294,5,147.1,105.4,107.0,36.0,1,0,0,44
João,Cancelo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,58
Scott,Carson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,38
Shea,Charles,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Kevin,De Bruyne,4,10,1219,8,901.1,527.6,406.0,183.6,7,0,2,106
Rúben,Gato Alves Dias,0,0,2557,28,208.5,578.4,225.0,101.5,9,0,0,55
Ederson,Santana de Moraes,0,0,2785,27,10.0,551.8,0.0,56.0,11,0,5,55
Phil,Foden,19,8,2860,27,1157.8,1154.8,1172.0,348.8,14,0,2,85
Jack,Grealish,3,1,998,13,384.1,240.4,295.0,91.9,3,0,6,72
Erling,Haaland,27,8,2553,25,367.2,1094.6,1581.0,303.3,11,0,1,143
Mateo,Kovačić,1,0,1539,14,365.9,265.0,129.0,76.0,9,0,4,46
Aymeric,Laporte,0,0,11,0,0.1,11.4,17.0,2.9,0,0,0,49
Rico,Lewis,2,0,804,9,195.9,148.0,114.0,45.8,4,0,1,42
Riyad,Mahrez,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,75
Stefan,Ortega Moreno,0,0,632,7,0.0,171.2,0.0,17.3,1,0,0,36
Máximo,Perrone,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Rodrigo,Hernandez,8,10,2931,26,894.8,1043.8,484.0,242.3,14,1,8,56
Sergio,Gómez,0,1,48,2,23.0,22.6,10.0,5.6,0,0,0,38
Zack,Steffen,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
John,Stones,1,0,1061,9,128.4,188.4,70.0,38.7,5,0,2,53
Kyle,Walker,0,5,2766,29,534.1,465.4,126.0,112.6,10,0,2,55
Matheus Luiz,Nunes,0,2,831,13,221.3,146.0,150.0,51.8,2,1,0,47
Joško,Gvardiol,4,2,2327,23,362.2,544.4,389.0,129.7,9,0,3,52
Jérémy,Doku,3,10,1585,19,640.2,524.2,875.0,203.9,1,0,3,64
Mahamadou,Susoho,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Micah,Hamilton,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jacob,Wright,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Mason,Mount,1,0,509,13,107.6,105.8,64.0,27.9,1,0,2,68
Alex,Telles,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Amad,Diallo,1,1,385,6,123.8,117.0,114.0,35.2,1,0,1,44
Antony Matheus,dos Santos,1,1,1311,26,327.7,247.8,347.0,91.8,3,0,5,68
Bruno,Borges Fernandes,10,9,3118,52,1663.0,1101.6,748.0,351.3,7,0,9,85
Brandon,Williams,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Eric,Bailly,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Carlos Henrique,Casimiro,1,3,1981,34,247.9,628.4,323.0,119.9,5,0,7,53
Diogo,Dalot Teixeira,2,3,3174,55,590.8,738.6,212.0,154.4,8,1,4,52
Christian,Eriksen,1,2,1134,27,400.5,255.4,93.0,75.0,2,0,1,58
Álvaro,Fernández Carreras,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Frederico,Rodrigues de Paula Santos,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50
Alejandro,Garnacho,7,7,2564,39,616.8,527.2,1103.0,224.3,8,0,4,50
Hannibal,Mejbri,1,0,131,1,29.8,48.2,13.0,9.0,1,0,1,43
Tom,Heaton,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Victor,Lindelöf,1,1,1328,16,125.9,263.8,105.0,49.6,5,0,2,45
Harry,Maguire,2,4,1650,29,90.9,493.4,192.0,77.7,4,0,3,43
Kobbie,Mainoo,3,1,1927,31,256.7,413.4,134.0,80.6,7,0,3,44
Tyrell,Malacia,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Anthony,Martial,1,1,439,6,85.0,67.2,97.0,24.5,1,0,0,64
Lisandro,Martínez,0,1,643,12,45.7,144.4,4.0,19.4,1,0,3,47
Scott,McTominay,7,1,1891,30,179.5,539.4,492.0,121.3,7,0,2,45
Facundo,Pellistri Rebollo,0,1,164,2,19.3,47.0,66.0,13.3,0,0,0,42
Raphaël,Varane,1,0,1370,23,35.3,356.2,85.0,47.7,3,0,2,49
Marcus,Rashford,7,3,2264,37,358.6,453.2,672.0,148.3,7,0,2,84
Jadon,Sancho,0,0,76,1,14.8,9.8,12.0,3.6,0,0,0,67
Luke,Shaw,0,1,960,13,199.3,197.2,29.0,42.6,4,0,6,52
Shola,Shoretire,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Donny,van de Beek,0,0,2,0,10.3,0.0,6.0,1.6,0,0,0,47
Aaron,Wan-Bissaka,0,2,1778,34,196.5,397.8,60.0,65.5,3,0,4,44
André,Onana,0,0,3420,58,33.2,1167.8,0.0,120.2,9,0,5,50
Rasmus,Højlund,10,2,2156,35,345.8,480.6,648.0,147.0,6,0,2,71
Omari,Forson,0,1,67,2,23.6,24.2,4.0,5.2,0,0,0,44
Radek,Vítek,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Daniel,Gore,0,0,1,0,0.0,3.0,0.0,0.3,0,0,0,45
Altay,Bayindir,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Jonny,Evans,0,1,1389,24,81.2,330.8,21.0,43.6,4,0,2,40
Sofyan,Amrabat,0,0,929,15,102.5,159.0,6.0,27.0,2,0,6,50
Joe,Hugill,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Willy,Kambwala,0,0,325,10,2.4,53.8,0.0,5.5,0,0,1,39
Rhys,Bennett,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Toby,Collyer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Habeeb,Ogunneye,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Dermot,Mee,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Harry,Amass,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Ethan,Wheatley,0,0,13,0,0.0,2.0,0.0,0.2,0,0,0,45
Louis,Jackson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Lewis,Hall,1,0,773,12,69.1,194.8,85.0,34.9,2,0,2,42
Miguel,Almirón Rejala,3,1,1930,40,369.7,299.8,434.0,110.1,5,0,2,60
Elliot,Anderson,0,2,1018,14,223.7,187.4,201.0,61.1,5,0,3,42
Harrison,Ashby,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Sven,Botman,2,2,1375,29,62.9,386.8,104.0,55.5,3,0,2,45
Bruno,Guimarães Rodriguez Moura,7,9,3264,60,948.7,968.4,489.0,241.0,10,0,8,58
Dan,Burn,2,2,2725,45,153.8,656.4,286.0,109.7,8,0,4,47
Karl,Darlow,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Martin,Dubravka,0,0,1984,42,10.0,661.0,0.0,67.2,4,0,1,43
Ryan,Fraser,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Mark,Gillespie,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Anthony,Gordon,11,16,2896,48,843.7,822.6,905.0,256.7,12,1,10,64
Isaac,Hayden,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Jeff,Hendrick,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Alexander,Isak,21,4,2253,41,362.5,877.4,1054.0,229.3,7,0,1,84
Joelinton Cássio,Apolinário de Lira,2,1,1276,23,314.9,295.2,206.0,81.6,3,0,6,58
Emil,Krafth,0,0,909,15,145.4,164.2,28.0,33.8,3,0,2,44
Garang,Kuol,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jamaal,Lascelles,1,0,1077,15,35.4,233.0,69.0,33.8,5,0,4,37
Jamal,Lewis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Sean,Longstaff,6,3,2742,50,357.1,550.0,479.0,138.8,10,0,7,48
Javier,Manquillo Gaitán,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Jacob,Murphy,3,8,1184,21,453.4,377.8,270.0,110.0,5,0,1,48
Nick,Pope,0,0,1345,16,0.0,323.0,4.0,32.7,6,0,1,53
Matt,Ritchie,1,0,120,5,9.1,70.0,106.0,18.5,0,0,1,43
Allan,Saint-Maximin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,60
Fabian,Schär,4,3,3055,58,166.7,826.6,278.0,127.4,9,0,5,56
Matt,Targett,0,0,77,4,11.9,9.2,0.0,2.2,0,0,1,42
Sandro,Tonali,1,0,437,5,105.0,81.8,50.0,23.8,1,0,2,52
Kieran,Trippier,1,10,2235,43,1028.5,719.0,102.0,185.2,6,0,5,66
Kell,Watts,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Joe,Willock,1,0,415,9,92.5,89.8,106.0,28.8,1,0,0,53
Callum,Wilson,9,1,981,15,110.3,366.2,563.0,103.2,6,0,3,78
Loris,Karius,0,0,90,4,0.0,31.8,0.0,3.2,0,0,0,39
Paul,Dummett,0,0,18,1,1.1,5.2,4.0,0.5,0,0,0,39
Harvey,Barnes,5,3,788,10,181.5,279.2,334.0,79.5,2,0,2,62
Tino,Livramento,1,0,1302,27,193.9,292.0,96.0,58.4,2,0,1,40
Alex,Murphy,0,0,11,0,1.0,2.6,0.0,0.3,0,0,0,39
Lewis,Miley,1,3,1203,29,192.8,237.4,136.0,56.7,1,0,1,45
Amadou,Diallo,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,45
Ben,Parkinson,0,0,24,1,0.0,2.0,0.0,0.2,0,0,0,45
Michael,Ndiweni,0,0,1,0,0.0,0.2,0.0,0.0,0,0,0,44
Joe,White,0,0,12,0,1.1,0.8,0.0,0.1,0,0,1,45
Travis,Hernes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Nuno,Varela Tavares,0,0,454,9,48.8,61.8,28.0,13.8,1,0,2,40
Matt,Turner,0,0,1530,28,0.0,379.6,0.0,37.9,2,0,2,37
Callum,Hudson-Odoi,8,2,1846,41,514.2,489.0,444.0,145.0,2,0,0,47
Anthony,Elanga,5,9,2424,47,441.6,536.4,618.0,159.2,2,0,1,49
Brandon,Aguilera Zamora,0,0,4,0,1.6,0.0,0.0,0.0,0,0,0,45
Harry,Arter,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Serge,Aurier,0,2,831,15,84.8,187.6,45.0,31.8,1,0,2,45
Taiwo,Awoniyi,6,3,1036,21,134.4,303.2,308.0,74.2,3,0,2,63
Giulian,Biancone,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Willy,Boly,2,1,1437,26,100.5,480.0,200.0,78.1,3,1,1,45
Josh,Bowler,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Steve,Cook,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Danilo,dos Santos de Oliveira,2,2,1787,42,277.6,368.0,137.0,78.1,1,0,4,53
Emmanuel,Dennis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Mohamed,Dräger,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Felipe Augusto,de Almeida Monteiro,0,0,372,10,23.2,61.2,18.0,10.3,1,0,4,44
Remo,Freuler,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Morgan,Gibbs-White,5,12,3156,59,1155.2,703.2,495.0,235.6,5,0,9,57
Wayne,Hennessey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Ethan,Horvath,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Cheikhou,Kouyaté,0,0,206,6,14.3,36.0,25.0,7.1,0,0,2,48
Richie,Laryea,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Orel,Mangala,1,0,1562,31,108.7,208.0,44.0,36.0,3,0,6,50
Loïc,Mbe Soh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Scott,McKenna,0,0,416,6,32.4,89.0,17.0,13.8,1,0,0,44
Alex,Mighten,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Moussa,Niakhaté,1,0,1456,36,51.7,316.6,55.0,42.3,1,1,3,45
Lewis,O'Brien,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Braian,Ojeda Rodríguez,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jonathan,Panzo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Omar,Richards,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Gustavo Henrique,Furtado Scarpa,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jonjo,Shelvey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Sam,Surridge,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Harry,Toffolo,1,3,1452,29,268.4,355.0,171.0,79.3,2,0,3,44
Hwang,Ui-jo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Neco,Williams,0,1,1630,33,195.2,393.4,139.0,72.8,1,0,4,43
Chris,Wood,14,1,1801,34,281.1,598.2,795.0,167.4,2,0,0,47
Joe,Worrall,0,0,438,9,22.1,90.0,18.0,13.0,1,1,0,43
Ryan,Yates,1,1,1979,38,133.8,330.4,258.0,72.1,1,0,6,48
Olu,Aina,1,1,1690,39,181.7,312.0,49.0,54.4,2,0,3,45
George,Shelvey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Josh,Powell,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Gonzalo,Montiel,0,2,796,11,118.3,170.6,32.0,31.9,1,0,5,44
Murillo,Santiago Costa dos Santos,0,2,2790,56,115.0,678.4,164.0,95.8,3,0,5,45
Odysseas,Vlachodimos,0,0,450,12,10.0,101.8,0.0,11.2,1,0,0,45
Andrew,Omobamidele,0,0,782,15,25.1,148.6,16.0,18.9,0,0,2,45
Nicolás,Domínguez,2,2,1489,27,176.2,340.4,187.0,70.6,6,0,4,50
Ibrahim,Sangaré,0,0,1031,16,112.9,168.8,43.0,32.5,4,0,6,49
Divock,Origi,0,1,594,6,107.8,50.4,99.0,25.0,2,0,1,50
Jamie,McDonnell,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Detlef Esapa,Osong,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Joe,Gardner,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Giovanni,Reyna,0,1,228,3,102.7,55.0,55.0,21.4,0,0,0,46
Matz,Sels,0,0,1440,27,10.0,293.2,0.0,30.3,1,0,1,45
Rodrigo,Duarte Ribeiro,0,0,14,0,1.3,1.2,6.0,0.9,0,0,0,45
Auston,Trusty,0,0,2568,81,107.3,517.4,106.0,73.4,1,0,4,39
Cameron,Archer,4,3,1829,50,309.3,266.0,353.0,92.8,2,0,2,42
Mason,Holgate,0,0,711,27,22.7,117.8,19.0,15.9,0,1,3,40
James,McAtee,3,4,1815,65,394.4,333.8,333.0,106.0,2,0,2,44
Anel,Ahmedhodžić,2,0,2649,89,96.7,568.4,228.0,89.6,1,1,9,43
Jordan,Amissah,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
George,Baldock,0,2,968,21,102.6,173.6,21.0,29.6,0,0,4,38
Chris,Basham,0,0,316,6,27.4,69.2,14.0,11.1,0,0,1,39
Jayden,Bogle,3,3,2787,79,183.5,514.4,339.0,103.7,3,0,9,45
Rhian,Brewster,0,0,338,8,28.3,21.0,85.0,13.3,0,1,0,49
Ismaila,Coulibaly,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Adam,Davies,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
John,Egan,0,0,482,17,1.4,91.2,38.0,13.1,0,0,2,42
John,Fleck,0,0,89,5,26.0,5.4,2.0,3.3,0,0,1,49
Wes,Foderingham,0,0,2648,79,10.0,966.0,0.0,97.7,1,0,2,44
Daniel,Jebbison,0,0,20,0,0.1,0.0,4.0,0.4,0,0,0,48
Max,Lowe,0,1,498,12,31.9,102.2,18.0,15.2,0,0,1,43
Oliver,McBurnie,6,3,1279,43,195.9,377.4,501.0,107.5,1,2,3,54
Iliman,Ndiaye,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,55
Rhys,Norrington-Davies,0,0,109,6,11.7,8.2,2.0,2.0,0,0,1,39
Oliver,Norwood,1,0,1429,47,275.3,311.2,82.0,66.8,0,0,8,48
Ben,Osborn,0,2,1359,40,212.2,191.4,26.0,42.8,0,0,3,48
William,Osula,0,1,778,23,24.9,27.0,200.0,24.4,0,0,4,42
Jack,Robinson,1,1,2883,83,162.1,602.8,190.0,95.7,1,0,10,43
Anis,Slimane,0,0,409,14,46.7,41.6,72.0,16.1,1,0,2,47
Yasser,Larouci,0,0,527,11,27.8,80.8,39.0,14.8,0,0,1,43
Bénie,Traoré,0,0,383,13,56.7,25.8,31.0,11.2,0,0,0,51
Vini,de Souza Costa,1,1,2664,80,101.8,558.4,152.0,81.1,1,0,3,50
Femi,Seriki,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Louie,Marsh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Andre,Brooks,0,0,932,29,51.9,88.6,76.0,21.8,1,0,1,44
Antwoine,Hackford,0,0,11,1,0.3,0.0,0.0,0.0,0,0,0,44
Gustavo,Hamer,4,7,2908,83,929.8,581.2,294.0,180.4,2,0,9,49
Tom,Davies,0,0,214,11,18.1,26.4,48.0,9.4,0,0,2,50
Luke,Thomas,0,0,916,29,53.9,127.8,64.0,24.7,0,0,3,40
Ryan,Oné,0,0,7,2,0.3,0.0,0.0,0.0,0,0,0,44
Jili,Buyabu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Sydie,Peck,0,0,9,0,0.1,0.0,0.0,0.0,0,0,0,44
Ben,Brereton,6,1,1105,37,124.0,312.2,422.0,85.3,0,0,3,50
Ivo,Grbic,0,0,771,25,0.0,257.6,0.0,25.6,0,0,1,45
Billy,Blacker,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Oliver,Arblaster,0,0,942,28,140.5,155.4,23.0,32.0,0,0,2,45
Dovydas,Sasnauskas,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Sam,Curtis,0,0,27,0,0.3,2.2,0.0,0.3,0,0,0,40
Owen,Hampson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Brennan,Johnson,5,12,2317,42,624.3,554.4,782.0,196.3,5,0,3,58
Brandon,Austin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Rodrigo,Bentancur,1,1,997,25,174.9,193.0,156.0,52.1,1,0,7,54
Yves,Bissouma,0,0,2070,35,279.4,403.0,140.0,82.3,7,2,8,50
Bryan,Gil Salvatierra,0,0,200,11,70.1,28.6,59.0,15.9,0,0,0,49
Ben,Davies,1,2,1085,21,81.0,294.8,124.0,50.3,1,0,2,43
Eric,Dier,0,0,199,8,1.0,55.8,4.0,6.0,0,0,0,42
Emerson,Leite de Souza Junior,1,0,1152,31,119.5,316.0,55.0,49.4,0,0,4,43
Fraser,Forster,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,38
Pierre-Emile,Højbjerg,0,0,1289,28,205.8,282.2,108.0,59.7,1,0,4,51
Harry,Kane,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,125
Dejan,Kulusevski,8,3,2759,46,950.4,698.8,953.0,260.1,8,0,7,67
Hugo,Lloris,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Giovani,Lo Celso,2,2,491,12,262.8,225.8,110.0,60.0,1,0,2,48
James,Maddison,4,11,2137,31,979.5,630.4,605.0,221.4,7,0,5,78
Tanguy,Ndombélé Alvaro,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Pedro,Porro,3,8,3090,54,877.4,839.0,365.0,208.5,7,0,3,59
Ivan,Perišić,0,1,98,1,71.2,41.6,27.0,14.0,0,0,2,47
Richarlison,de Andrade,11,4,1481,18,208.4,560.6,758.0,152.1,7,0,3,68
Joe,Rodon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Cristian,Romero,5,0,2790,46,161.9,841.8,252.0,125.9,7,1,7,51
Davinson,Sánchez,0,0,76,2,5.0,17.0,4.0,2.6,0,0,1,44
Pape Matar,Sarr,3,3,2063,27,373.3,406.0,317.0,110.2,9,0,9,44
Ryan,Sessegnon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Oliver,Skipp,0,0,691,17,126.2,92.0,65.0,28.1,0,0,3,45
Son,Heung-min,17,10,2934,51,921.9,993.2,1131.0,304.7,8,0,1,100
Djed,Spence,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Japhet,Tanganga,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Destiny,Udogie,2,3,2391,43,357.9,534.8,279.0,117.3,5,1,5,49
Guglielmo,Vicario,0,0,3420,61,0.0,974.2,0.0,97.4,7,0,2,53
Alfie,Whiteman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Manor,Solomon,0,2,196,2,144.3,73.4,61.0,28.0,0,0,1,51
Micky,van de Ven,3,0,2341,38,56.7,561.6,85.0,70.5,5,0,5,44
Dane,Scarlett,0,0,19,0,0.4,2.0,6.0,0.8,0,0,0,45
Alejo,Véliz,1,0,45,2,0.9,35.2,29.0,6.5,0,0,1,54
Ashley,Phillips,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Jamie,Donley,0,0,3,1,0.0,3.0,0.0,0.3,0,0,1,45
Alfie,Dorrington,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Yago,de Santiago Alonso,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Timo,Werner,2,4,808,16,239.0,179.0,305.0,72.3,0,0,1,63
Radu,Dragusin,0,0,424,7,7.4,95.4,6.0,11.0,1,0,1,42
Mikey,Moore,0,0,3,0,0.5,1.0,0.0,0.1,0,0,0,45
Tyrese,Hall,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Kalvin,Phillips,0,0,394,13,23.3,35.6,31.0,9.1,0,1,1,47
Nayef,Aguerd,1,0,1857,44,58.1,439.4,145.0,64.4,2,1,1,44
Michail,Antonio,6,2,1692,34,132.2,308.6,395.0,82.7,5,0,6,57
Alphonse,Areola,0,0,2700,53,0.0,1023.2,0.0,102.4,4,0,1,42
Saïd,Benrahma,0,1,611,8,164.9,85.4,196.0,44.6,2,0,1,56
Jarrod,Bowen,16,6,3020,63,463.8,890.4,1130.0,247.8,5,0,2,76
Maxwel,Cornet,1,0,109,3,48.4,44.0,54.0,14.6,0,0,0,52
Vladimír,Coufal,0,7,3135,70,500.0,661.6,92.0,125.6,4,1,5,45
Conor,Coventry,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Aaron,Cresswell,0,0,431,11,77.2,58.8,2.0,13.9,0,0,1,42
Flynn,Downes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50
Emerson,Palmieri dos Santos,1,4,3138,67,400.2,649.0,168.0,121.8,5,0,10,43
Lukasz,Fabianski,0,0,721,21,0.0,245.6,0.0,24.6,1,0,0,42
Pablo,Fornals Malla,0,0,418,9,75.5,64.2,79.0,21.9,1,0,0,46
Danny,Ings,1,2,389,10,64.4,82.4,125.0,27.1,0,0,1,55
Ben,Johnson,0,0,538,16,22.5,84.6,38.0,14.7,1,0,1,44
Thilo,Kehrer,0,0,19,1,0.7,8.6,0.0,0.9,0,0,2,42
Divin,Mubama,0,0,75,2,2.4,0.2,5.0,0.8,0,0,0,41
Lucas,Tolentino Coelho de Lima,4,6,2627,52,722.3,570.6,343.0,163.7,4,0,10,60
Gianluca,Scamacca,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,60
Tomáš,Souček,7,2,2867,64,262.5,751.6,488.0,150.3,5,0,7,49
Nikola,Vlašić,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Kurt,Zouma,3,0,2838,63,55.1,636.8,227.0,92.0,3,0,3,45
Angelo,Ogbonna,0,0,634,14,2.2,131.0,10.0,14.4,2,0,1,42
Edson,Álvarez Velázquez,1,1,2375,45,193.1,545.8,89.0,82.7,5,0,11,50
Joseph,Anang,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
James,Ward-Prowse,7,7,3000,65,1023.5,831.0,324.0,217.5,5,0,4,57
Konstantinos,Mavropanos,1,0,1500,27,41.9,300.2,112.0,45.3,3,0,2,45
Mohammed,Kudus,8,9,2485,61,472.9,667.2,566.0,170.8,3,0,6,67
Lewis,Orford,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Kaelan,Casey,0,0,1,0,0.0,2.0,0.0,0.2,0,0,0,40
Oliver,Scarles,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Callum,Marshall,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
George,Earthy,1,0,33,0,2.0,32.8,33.0,6.9,0,0,0,45
Tommy,Doyle,0,0,1209,24,173.7,198.4,55.0,42.7,3,0,2,44
Rayan,Aït-Nouri,2,3,2327,43,376.9,448.4,253.0,107.7,3,0,7,46
Daniel,Bentley,0,0,382,7,0.0,70.8,0.0,7.1,2,0,0,39
Bendegúz,Bolla,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
