first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,element_type
Fábio,Ferreira Vieira,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54,MID
Gabriel,Fernando de Jesus,3,2,600,5,119.5,154.4,255.0,52.6,2,0,4,65,FWD
Gabriel,dos Santos Magalhães,3,2,2363,22,208.8,584.6,287.0,108.2,10,0,4,61,DEF
Kai,Havertz,9,3,1872,20,269.0,467.6,711.0,144.8,7,0,5,77,FWD
Karl,Hein,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Jurriën,Timber,1,3,2415,21,296.8,393.0,254.0,94.2,11,0,7,55,DEF
Jorge Luiz,Frello Filho,0,0,701,7,88.8,44.8,8.0,14.2,2,0,5,46,MID
Jakub,Kiwior,1,0,1117,15,91.3,267.2,32.0,39.2,3,0,1,49,DEF
Gabriel,Martinelli Silva,8,4,2284,25,587.8,559.8,912.0,206.1,10,0,1,65,MID
Ethan,Nwaneri,4,2,882,4,282.8,293.2,255.0,83.0,4,0,1,43,MID
Martin,Ødegaard,3,9,2321,21,968.7,524.6,493.0,198.8,11,0,4,82,MID
David,Raya Martin,0,0,3420,34,10.7,755.4,0.0,76.7,13,0,3,56,GK
Declan,Rice,4,7,2823,29,959.6,733.0,399.0,208.8,11,1,5,63,MID
Bukayo,Saka,6,11,1724,21,842.8,606.0,830.0,227.9,7,0,3,104,MID
William,Saliba,2,0,3039,29,150.1,672.6,116.0,94.2,12,1,2,64,DEF
Thomas,Partey,4,3,2793,30,377.9,626.6,223.0,123.2,9,0,4,49,MID
Kieran,Tierney,1,0,250,1,109.1,91.8,48.0,25.0,1,0,0,43,DEF
Tomiyasu,Takehiro,0,0,6,0,0.3,0.4,9.0,1.0,0,0,0,48,DEF
Leandro,Trossard,8,8,2546,27,617.6,609.0,798.0,202.1,11,1,2,67,MID
Benjamin,White,0,2,1195,13,162.6,247.6,100.0,51.0,5,0,2,62,DEF
Oleksandr,Zinchenko,0,1,518,1,92.8,83.4,66.0,24.1,4,0,1,48,DEF
Norberto,Murara Neto,0,0,180,2,0.0,77.8,0.0,7.8,0,0,0,41,GK
Raheem,Sterling,0,2,490,4,125.5,67.2,122.0,31.3,1,0,1,67,MID
Riccardo,Calafiori,2,1,978,12,118.2,252.6,176.0,54.6,1,0,4,58,DEF
Myles,Lewis-Skelly,1,0,1362,16,170.7,176.0,57.0,40.0,5,2,3,45,MID
Mikel,Merino,7,2,1575,17,265.8,456.8,511.0,123.3,4,1,2,60,MID
Salah-Eddine,Oulad M'hand,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Tommy,Setford,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,GK
Maldini,Kacurri,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Ismeal,Kabia,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Josh,Nichols,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Nathan,Butler-Oyedeji,0,0,6,0,0.0,3.0,17.0,2.0,0,0,0,45,FWD
Mikel,Arteta,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15,AM
Jack,Porter,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Jimi,Gower,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jack,Henry-Francis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Brayden,Clarke,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Leon,Bailey,1,2,1132,19,235.8,146.4,325.0,70.3,2,0,3,62,MID
Ross,Barkley,3,1,567,10,128.1,215.4,206.0,54.8,1,0,3,52,MID
Enzo,Barrenechea,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
Emiliano,Buendía Stati,0,0,89,2,23.2,16.4,16.0,5.2,0,0,1,51,MID
Matty,Cash,1,1,2069,22,181.0,359.2,171.0,71.3,7,0,7,44,DEF
Leander,Dendoncker,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Moussa,Diaby,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,65,MID
Diego Carlos,Santos Silva,0,0,828,15,9.2,150.6,54.0,21.5,2,0,1,45,DEF
Lucas,Digne,0,5,2348,36,583.9,512.6,112.0,120.7,6,0,4,44,DEF
Lewis,Dobbin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Jhon,Durán,7,0,622,14,68.9,273.8,334.0,67.5,2,1,3,57,FWD
Joe,Gauci,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Kortney,Hause,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,DEF
Samuel,Iling-Junior,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54,MID
Boubacar,Kamara,1,0,1720,22,191.0,326.6,83.0,60.2,6,0,2,50,MID
Kaine,Kesler-Hayden,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Ezri,Konsa Ngoyo,2,0,2936,45,123.9,532.8,166.0,82.4,8,0,1,45,DEF
Ian,Maatsen,1,2,1125,16,293.4,252.0,197.0,74.3,3,0,2,45,DEF
Filip,Marschall,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Emiliano,Martínez Romero,0,0,3195,47,20.0,839.6,0.0,86.0,8,1,5,50,GK
John,McGinn,1,4,2217,34,500.6,277.2,263.0,103.7,8,0,7,52,MID
Tyrone,Mings,0,1,1119,11,49.2,220.4,74.0,34.6,4,0,1,44,DEF
Kosta,Nedeljković,0,0,121,4,7.2,22.8,0.0,3.0,0,0,0,39,DEF
Robin,Olsen,0,0,225,6,0.0,59.2,0.0,5.9,1,0,0,45,GK
Pau,Torres,0,0,2019,33,84.5,350.6,102.0,54.0,5,0,2,42,DEF
Jacob,Ramsey,1,4,1616,26,307.9,235.4,245.0,78.7,5,1,2,54,MID
Morgan,Rogers,8,11,3115,40,722.7,730.6,689.0,214.2,10,0,10,58,MID
Viljami,Sinisalo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Lino,da Cruz Sousa,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Youri,Tielemans,3,7,3025,46,963.1,799.6,333.0,209.6,7,0,4,55,MID
Ollie,Watkins,16,8,2593,40,345.2,766.0,1148.0,223.8,10,0,2,92,FWD
Axel,Disasi,1,0,851,12,75.6,169.6,51.0,29.7,3,0,3,42,DEF
Amadou,Onana,3,0,1613,23,194.8,358.0,215.0,77.0,6,0,4,48,MID
Marcus,Rashford,6,4,1414,15,451.1,398.4,369.0,122.1,7,0,2,66,MID
Lamare,Bogarde,0,0,473,11,33.3,84.8,15.0,13.3,0,0,2,39,DEF
Sil,Swinkels,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Oliwier,Zych,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Kadan,Young,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Ben,Broggio,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jamaldeen,Jimoh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Donyell,Malen,3,0,296,6,42.7,138.2,208.0,38.5,0,0,0,53,MID
Andrés,García,0,0,316,5,68.4,45.6,7.0,12.0,0,0,0,45,DEF
Unai,Emery,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8,AM
Marco,Asensio,3,2,740,8,232.5,200.6,242.0,67.2,3,0,2,60,MID
Max,Aarons,0,0,84,0,3.2,13.2,0.0,1.7,1,0,0,43,DEF
Tyler,Adams,0,3,1959,30,261.2,411.8,83.0,75.9,6,0,7,49,MID
Jaidon,Anthony,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
David,Brooks,2,1,941,12,316.7,193.6,300.0,80.4,3,0,3,49,MID
Ryan,Christie,2,3,2114,28,576.8,514.0,303.0,139.6,8,0,9,48,MID
Lewis,Cook,1,4,2976,44,727.1,607.0,114.0,144.9,5,1,8,50,MID
Enes,Ünal,2,1,330,3,56.1,104.0,207.0,35.9,2,0,2,54,FWD
Romain,Faivre,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Hamed,Traorè,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
James,Hill,0,1,443,9,38.4,97.0,29.0,16.6,1,0,1,39,DEF
Daniel,Jebbison,1,0,105,2,39.1,58.2,70.0,16.6,0,0,1,45,FWD
Milos,Kerkez,2,6,3336,45,642.0,694.0,238.0,157.3,9,0,4,53,DEF
Justin,Kluivert,12,6,2339,29,654.1,700.0,771.0,212.0,13,0,8,59,MID
Chris,Mepham,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,DEF
Dango,Ouattara,7,4,1998,23,496.8,624.6,754.0,187.2,7,0,3,45,MID
Alex,Paulsen,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Philip,Billing,0,0,176,4,102.4,54.0,47.0,20.4,0,0,1,48,MID
Alex,Scott,0,0,745,8,171.6,141.6,118.0,43.2,3,0,3,47,MID
Antoine,Semenyo,11,7,3202,41,688.9,792.2,1204.0,267.8,11,0,9,57,MID
Marcos,Senesi,0,0,1103,17,84.2,271.6,39.0,39.6,2,0,5,46,DEF
Luis,Sinisterra,1,1,229,4,115.3,112.0,195.0,42.3,0,0,0,48,MID
Adam,Smith,0,0,1586,18,147.2,181.8,24.0,35.0,6,0,7,44,DEF
Marcus,Tavernier,3,7,1932,29,664.8,447.0,442.0,155.4,4,0,6,54,MID
Mark,Travers,0,0,450,5,0.0,146.4,0.0,14.6,1,0,0,44,GK
Illia,Zabarnyi,0,1,3109,42,177.0,651.4,88.0,92.0,8,1,4,44,DEF
Kepa,Arrizabalaga,0,0,2790,39,10.4,744.4,4.0,75.8,8,0,3,46,GK
Dean,Huijsen,3,2,2422,31,217.6,826.4,193.0,123.6,7,0,10,45,DEF
Julián,Araujo Zúñiga,0,0,492,10,30.6,56.8,4.0,9.2,0,0,2,43,DEF
Will,Dennis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Francisco Evanilson,de Lima Barbosa,10,5,2317,30,331.9,456.0,966.0,174.8,11,1,1,59,FWD
Max,Kinsey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Ben,Winterburn,0,0,22,0,0.2,2.4,2.0,0.4,0,0,0,45,MID
Archie,Harris,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Remy,Rees-Dottin,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Matai,Akinmboni,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Julio,Soler,0,0,9,1,1.8,2.2,0.0,0.4,0,0,0,39,DEF
Daniel,Adu-Adjei,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Dominic,Sadi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Callan,McKenna,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Zain,Silcott-Duberry,0,0,1,0,1.0,2.0,0.0,0.3,0,0,0,45,MID
Andoni,Iraola,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11,AM
Kristoffer,Ajer,0,0,1433,25,128.1,199.0,158.0,48.5,3,0,5,44,DEF
Ethan,Brierley,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Nathan,Collins,2,7,3420,57,160.5,1023.2,311.0,149.6,8,0,5,46,DEF
Mikkel,Damsgaard,2,10,2911,41,1006.4,714.8,338.0,205.9,11,0,2,49,MID
Josh,Dasilva,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48,MID
Mark,Flekken,0,2,3275,55,30.3,1298.4,0.0,132.5,7,0,1,45,GK
Rico,Henry,0,0,94,3,2.1,13.6,2.0,1.7,0,0,0,43,DEF
Aaron,Hickey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43,DEF
Vitaly,Janelt,1,3,2251,38,284.2,356.6,131.0,77.2,6,0,3,48,MID
Mathias,Jensen,0,2,846,17,249.5,157.0,32.0,43.8,2,0,2,53,MID
Kim,Ji-soo,0,0,28,0,0.8,5.0,0.0,0.6,0,0,0,39,DEF
Yunus Emre,Konak,0,0,53,2,4.5,8.0,3.0,1.2,0,0,0,44,MID
Keane,Lewis-Potter,1,5,3092,49,462.2,542.0,391.0,139.9,8,0,7,50,MID
Bryan,Mbeumo,20,9,3415,55,1107.5,1236.8,1060.0,340.8,9,0,3,83,MID
Ben,Mee,0,0,180,4,3.0,36.8,6.0,4.6,1,0,2,42,DEF
Christian,Nørgaard,5,5,2820,45,333.0,735.4,409.0,147.9,6,1,8,48,MID
Frank,Onyeka,0,0,23,0,0.5,0.0,0.0,0.0,0,0,0,49,MID
Myles,Peart-Harris,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Ethan,Pinnock,2,0,1912,35,101.2,540.2,193.0,83.6,2,0,2,44,DEF
Mads,Roerslev Rasmussen,0,2,1100,20,185.8,214.4,78.0,48.0,2,0,2,43,DEF
Kevin,Schade,11,4,2281,34,312.7,630.8,892.0,183.3,10,0,3,53,MID
Igor Thiago,Nascimento Rodrigues,0,0,167,4,30.6,18.2,12.0,5.8,0,0,0,59,FWD
Ivan,Toney,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,73,FWD
Hákon,Valdimarsson,0,0,144,2,0.1,21.4,0.0,2.1,0,0,0,39,GK
Yoane,Wissa,18,6,2921,45,400.0,849.4,1181.0,242.4,9,0,5,69,FWD
Yehor,Yarmoliuk,0,0,1435,25,196.1,259.6,89.0,54.4,3,0,6,43,MID
Mathias,Jorgensen,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,DEF
Fábio,Freitas Gouveia Carvalho,2,1,443,14,71.5,142.2,154.0,36.3,0,0,1,45,MID
Sepp,van den Berg,0,1,2584,49,108.3,587.4,226.0,92.3,5,0,3,41,DEF
Ryan,Trevitt,0,0,3,0,0.1,2.6,0.0,0.3,0,0,0,44,MID
Gustavo,Nunes Fernandes Gomes,0,0,11,2,0.3,10.0,2.0,1.2,0,0,0,49,MID
Jayden,Meghoma,0,0,4,0,0.3,0.2,0.0,0.1,0,0,0,40,DEF
Tony,Yogane,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Paris,Maghoma,0,0,112,1,15.8,27.8,10.0,5.4,0,0,0,45,MID
Benjamin,Arthur,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Thomas,Frank,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8,AM
Michael,Kayode,0,1,523,5,105.2,105.2,30.0,24.2,2,0,2,45,DEF
Julian,Eyestone,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Iwan,Morgan,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Benjamin,Fredrick,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Simon,Adingra,2,3,1081,23,261.9,212.4,337.0,80.9,2,0,0,51,MID
Benicio,Baker-Boaitey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Carlos,Baleba,3,1,2660,40,343.7,515.4,193.0,105.2,8,1,6,50,MID
Valentín,Barco,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Amario,Cozier-Duberry,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Mahmoud,Dahoud,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
Lewis,Dunk,0,1,2081,42,115.7,425.4,128.0,66.9,4,0,5,42,DEF
Pervis,Estupiñán,1,1,2399,44,530.1,504.4,173.0,120.8,3,0,5,49,DEF
Billy,Gilmour,0,0,97,1,11.9,11.4,2.0,2.5,0,0,0,50,MID
Pascal,Groß,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,65,MID
Jack,Hinshelwood,5,3,1839,30,268.1,394.6,304.0,97.0,6,0,5,49,MID
Ibrahim,Osman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Igor Julio,dos Santos de Paulo,0,0,959,17,54.7,189.6,4.0,24.9,1,0,4,43,DEF
João Pedro,Junqueira de Jesus,10,6,1946,28,456.0,567.0,644.0,166.0,6,1,4,55,FWD
Kacper,Kozłowski,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Tariq,Lamptey,2,2,856,21,101.0,213.6,52.0,36.8,2,0,0,44,DEF
Solly,March,0,0,161,3,59.6,24.0,18.0,10.1,0,0,2,65,MID
Adrian,Mazilu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
James,Milner,0,0,170,1,66.3,28.6,12.0,10.7,1,0,1,50,MID
Yankuba,Minteh,6,5,1831,33,448.9,523.8,615.0,159.1,4,0,6,48,MID
Mitoma,Kaoru,10,5,2597,40,578.0,670.6,856.0,210.7,6,0,1,63,MID
Jakub,Moder,0,0,9,0,36.0,15.8,2.0,5.4,0,0,0,44,MID
Mark,O’Mahony,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Odeluga,Offiah,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Cameron,Peupion,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Jeremy,Sarmiento Morante,0,0,8,0,0.8,0.2,0.0,0.1,0,0,0,49,MID
Jason,Steele,0,0,180,1,0.0,40.4,0.0,4.1,1,0,0,40,GK
Deniz,Undav,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,55,FWD
Jan Paul,van Hecke,1,1,2960,47,261.8,736.6,182.0,118.3,7,1,6,45,DEF
Joël,Veltman,0,0,1694,24,147.2,273.0,59.0,48.1,6,0,5,43,DEF
Bart,Verbruggen,0,1,3240,58,10.0,849.8,0.0,85.8,7,0,5,45,GK
Adam,Webster,0,1,885,11,49.7,198.4,55.0,30.2,4,0,1,43,DEF
Danny,Welbeck,10,5,2109,37,331.3,550.2,676.0,155.8,7,0,5,55,FWD
Mats,Wieffer,1,5,1003,22,230.4,328.8,129.0,68.5,2,0,6,47,MID
Brajan,Gruda,1,4,676,15,311.6,196.6,187.0,69.1,1,0,0,54,MID
Yasin,Ayari,2,1,1958,28,507.5,363.2,247.0,111.7,7,0,4,50,MID
Andrew,Moran,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Carl,Rushworth,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Georginio,Rutter,5,6,1651,29,281.8,355.4,404.0,103.0,6,0,2,50,MID
Ferdi,Kadioglu,1,0,385,8,83.7,116.4,40.0,24.0,2,0,1,44,DEF
Matt,O'Riley,2,3,929,20,322.5,211.4,219.0,75.3,2,0,1,55,MID
Imari,Samuels,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Killian,Cahill,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Ruairi,McConville,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Jacob,Slater,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Diego,Gómez,1,1,507,13,143.2,124.2,69.0,33.6,0,0,0,55,MID
Fabian,Hürzeler,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11,AM
Joe,Knight,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Eiran,Cashin,0,0,19,2,0.6,7.0,0.0,0.7,0,0,0,45,DEF
Charlie,Tasker,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Freddie,Simmonds,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Harry,Howell,0,0,6,0,0.9,2.0,6.0,0.9,0,0,0,45,MID
Andrey,Nascimento dos Santos,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Ângelo Gabriel,Borges Damaceno,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Benoît,Badiashile,0,0,332,5,12.6,66.0,0.0,7.9,0,0,0,42,DEF
Lucas,Bergström,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Marcus,Bettinelli,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Moisés,Caicedo Corozo,1,4,3351,42,568.8,627.6,95.0,129.2,12,0,11,49,MID
Cesare,Casadei,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Trevoh,Chalobah,3,1,1969,25,124.2,496.4,222.0,84.6,6,0,3,44,DEF
Carney,Chukwuemeka,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47,MID
Levi,Colwill,2,1,3150,41,214.3,692.0,185.0,109.4,10,0,9,44,DEF
Marc,Cucurella Saseta,5,2,2988,38,350.6,668.6,358.0,137.9,9,1,8,54,DEF
David Datro,Fofana,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54,FWD
Deivid Washington,de Souza Eugênio,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,FWD
Kiernan,Dewsbury-Hall,0,1,257,3,47.4,57.4,21.0,12.6,0,0,0,55,MID
Enzo,Fernández,6,8,2943,37,1131.6,761.6,517.0,241.3,10,0,8,47,MID
Conor,Gallagher,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,59,MID
Alfie,Gilchrist,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Malo,Gusto,0,1,1853,26,394.6,336.8,147.0,87.9,4,0,4,49,DEF
Reece,James,1,2,1057,14,202.1,207.6,56.0,46.7,3,0,1,48,DEF
Omari,Kellyman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43,MID
Roméo,Lavia,0,1,792,11,121.7,113.2,7.0,24.4,3,0,4,45,MID
Romelu,Lukaku Bolingoli,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,63,FWD
Malang,Sarr,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,DEF
Noni,Madueke,7,5,2028,28,475.1,479.2,998.0,195.3,6,0,3,60,MID
Marc,Guiu Paz,0,0,71,2,11.8,4.4,6.0,2.2,0,0,0,47,FWD
Mykhailo,Mudryk,0,0,145,2,31.5,23.2,31.0,8.5,0,0,0,61,MID
Nicolas,Jackson,10,6,2220,24,368.3,546.4,976.0,187.4,11,1,7,77,FWD
Christopher,Nkunku,3,2,904,16,204.9,230.2,339.0,77.1,2,0,2,57,MID
Cole,Palmer,15,10,3193,41,1259.2,1068.2,1052.0,338.0,10,0,7,105,MID
Đorđe,Petrović,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,GK
Renato,Palma Veiga,0,0,176,2,9.2,30.4,19.0,5.9,1,0,2,44,MID
Robert,Sánchez,0,0,2880,34,20.0,755.6,0.0,77.5,10,0,5,45,GK
Tosin,Adarabioyo,1,1,1403,14,48.2,352.2,92.0,49.6,7,0,4,42,DEF
Wesley,Fofana,0,0,1172,13,85.0,200.2,33.0,31.9,2,0,7,43,DEF
Jadon,Sancho,3,5,1754,24,523.2,340.0,414.0,127.5,7,0,2,62,MID
Pedro,Lomba Neto,4,6,2262,25,762.7,492.0,545.0,180.0,8,0,8,61,MID
Caleb,Wiley,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Filip,Jørgensen,0,0,540,9,0.0,157.6,0.0,15.9,1,0,0,42,GK
João,Félix Sequeira,1,2,362,4,95.4,88.0,141.0,32.3,1,0,2,59,MID
Samuel,Rak-Sakyi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Tyrique,George,1,1,177,0,72.7,67.4,32.0,17.1,1,0,1,45,MID
Josh,Acheampong,0,0,168,3,2.5,13.6,13.0,2.9,0,0,1,40,DEF
Enzo,Maresca,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15,AM
Mathis,Amougou,0,0,7,0,0.9,1.0,0.0,0.2,0,0,0,45,MID
Aaron,Anselmino,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Shumaira,Mheuka,0,0,1,0,0.0,3.0,17.0,2.0,0,0,0,45,FWD
Ishé,Samuels-Smith,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Genesis,Antwi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Eddie,Nketiah,3,2,1018,17,163.7,192.2,475.0,82.5,2,1,4,59,FWD
Ben,Chilwell,1,0,254,4,69.2,99.6,37.0,20.7,0,0,1,46,DEF
Naouirou,Ahamada,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Cheick,Doucouré,0,1,443,6,25.7,58.6,23.0,10.8,1,0,1,48,MID
Chris,Richards,1,1,1921,31,45.0,470.8,181.0,69.6,7,1,2,44,DEF
Chadi,Riad Dnanou,0,0,90,2,1.3,18.2,0.0,2.0,0,0,0,43,DEF
Nathaniel,Clyne,0,0,477,11,51.8,66.6,8.0,12.4,1,0,1,43,DEF
Malcolm,Ebiowei,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Eberechi,Eze,8,8,2588,34,849.2,685.0,691.0,222.4,10,0,1,70,MID
Marc,Guéhi,3,2,3059,42,237.6,827.0,247.0,131.0,11,1,7,47,DEF
Dean,Henderson,0,0,3420,51,30.0,853.6,4.0,88.6,11,0,3,46,GK
Rob,Holding,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42,DEF
Will,Hughes,0,4,2100,31,462.6,335.2,90.0,87.5,10,0,11,49,MID
Daichi,Kamada,0,0,1545,27,314.1,219.2,145.0,68.2,3,1,4,51,MID
Jefferson,Lerma Solís,0,1,2270,36,190.2,401.4,197.0,78.7,6,0,9,48,MID
Jean-Philippe,Mateta,14,2,2642,37,405.4,671.6,800.0,187.3,9,0,2,75,FWD
Matheus,França de Oliveira,1,0,52,0,1.2,48.4,66.0,11.5,0,0,0,44,MID
Remi,Matthews,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Tyrick,Mitchell,0,6,3090,46,559.1,630.8,170.0,136.2,12,0,2,48,DEF
Daniel,Muñoz,4,6,3229,46,634.2,816.6,524.0,197.6,11,0,10,52,DEF
David,Ozoh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jesurun,Rak-Sakyi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jeffrey,Schlupp,0,0,95,3,42.9,22.8,46.0,11.0,0,0,0,46,MID
Joel,Ward,0,0,71,2,10.3,5.8,0.0,1.6,0,0,1,43,DEF
Adam,Wharton,0,2,1314,21,381.4,261.2,69.0,71.2,4,0,2,47,MID
Matt,Turner,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Ismaïla,Sarr,8,7,2708,39,618.0,675.0,866.0,215.9,10,0,4,55,MID
Franco,Umeh-Chibueze,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Justin,Devenny,1,1,494,8,101.8,138.8,90.0,33.2,0,0,1,45,MID
Asher,Agbinone,0,0,4,0,10.6,4.0,1.0,1.5,0,0,0,45,MID
Kaden,Rodney,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Maxence,Lacroix,1,2,3116,45,113.7,723.8,277.0,111.4,11,0,5,45,DEF
Caleb,Kporha,0,0,11,1,4.6,8.0,0.0,1.3,0,0,0,40,DEF
Zach,Marsh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Romain,Esse,1,2,138,3,38.4,74.8,51.0,16.4,0,0,0,47,MID
Oliver,Glasner,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8,AM
